# brass holder with empty powder container 
#  temperature (K) 	 M/H spline 0.1T (emu) 	 M/H spline 5T (emu)
3.346864686468646823e+02	6.647976675055789410e-10	3.239782775800041654e-10
3.347212721272126714e+02	6.647503993549082358e-10	3.237812539209081489e-10
3.347560756075607173e+02	6.647031137821699122e-10	3.235842059890150870e-10
3.347908790879087633e+02	6.646558107822424815e-10	3.233871431004525739e-10
3.348256825682568092e+02	6.646084903500030072e-10	3.231900745713483072e-10
3.348604860486048551e+02	6.645611524803295870e-10	3.229930097178294676e-10
3.348952895289528442e+02	6.645137971680995948e-10	3.227959578560241146e-10
3.349300930093008901e+02	6.644664244081911282e-10	3.225989283020588085e-10
3.349648964896489360e+02	6.644190341954816645e-10	3.224019303720615054e-10
3.349996999699969820e+02	6.643716265248489912e-10	3.222049733821597995e-10
3.350345034503450279e+02	6.643242013911705854e-10	3.220080666484810783e-10
3.350693069306930170e+02	6.642767587893245450e-10	3.218112194871529361e-10
3.351041104110410629e+02	6.642292987141881402e-10	3.216144412143025017e-10
3.351389138913891088e+02	6.641818211606393654e-10	3.214177411460573178e-10
3.351737173717371547e+02	6.641343261235556979e-10	3.212211285985451336e-10
3.352085208520852007e+02	6.640868135978149250e-10	3.210246128878932332e-10
3.352433243324331897e+02	6.640392835782951445e-10	3.208282033302294176e-10
3.352781278127812357e+02	6.639917360598734200e-10	3.206319092416806608e-10
3.353129312931292816e+02	6.639441710374278491e-10	3.204357399383745051e-10
3.353477347734773275e+02	6.638965885058359091e-10	3.202397047364387000e-10
3.353825382538253734e+02	6.638489884599752841e-10	3.200438129520005812e-10
3.354173417341733625e+02	6.638013708947242786e-10	3.198480739011878464e-10
3.354521452145214084e+02	6.637537358049596459e-10	3.196524969001274694e-10
3.354869486948694544e+02	6.637060831855597939e-10	3.194570912649473546e-10
3.355217521752175003e+02	6.636584130314023034e-10	3.192618663117747861e-10
3.355565556555655462e+02	6.636107253373644447e-10	3.190668313567373581e-10
3.355913591359135353e+02	6.635630200983246256e-10	3.188719957159627165e-10
3.356261626162615812e+02	6.635152973091598066e-10	3.186773687055778353e-10
3.356609660966096271e+02	6.634675569647483954e-10	3.184829596417104120e-10
3.356957695769576731e+02	6.634197990599673522e-10	3.182887778404880409e-10
3.357305730573057190e+02	6.633720235896949816e-10	3.180948326180380577e-10
3.357653765376537081e+02	6.633242305488088642e-10	3.179011332904884703e-10
3.358001800180017540e+02	6.632764199321864772e-10	3.177076891739658905e-10
3.358349834983497999e+02	6.632285917347059183e-10	3.175145095845981713e-10
3.358697869786978458e+02	6.631807459512442512e-10	3.173216038385129584e-10
3.359045904590458917e+02	6.631328825766798837e-10	3.171289812518374326e-10
3.359393939393938808e+02	6.630850016058900862e-10	3.169366511406994983e-10
3.359741974197419268e+02	6.630371030337525429e-10	3.167446228212261809e-10
3.360090009000899727e+02	6.629891868551451446e-10	3.165529056095450749e-10
3.360438043804380186e+02	6.629412530649454719e-10	3.163615088217836709e-10
3.360786078607860645e+02	6.628933016580315190e-10	3.161704417740695116e-10
3.361134113411340536e+02	6.628453326292807634e-10	3.159797137825302946e-10
3.361482148214820995e+02	6.627973459735705787e-10	3.157893341632930971e-10
3.361830183018301454e+02	6.627493416857790627e-10	3.155993122324855134e-10
3.362178217821781914e+02	6.627013197607840029e-10	3.154096573062350343e-10
3.362526252625262373e+02	6.626532801934627730e-10	3.152203787006690472e-10
3.362874287428742832e+02	6.626052229786933673e-10	3.150314857319151465e-10
3.363222322232222723e+02	6.625571481113532632e-10	3.148429877161011331e-10
3.363570357035703182e+02	6.625090555863201445e-10	3.146548939693540326e-10
3.363918391839183641e+02	6.624609453984721091e-10	3.144672138078011290e-10
3.364266426642664101e+02	6.624128175426866341e-10	3.142799565475704301e-10
3.364614461446144560e+02	6.623646720138409901e-10	3.140931315047890650e-10
3.364962496249624451e+02	6.623165088068134814e-10	3.139067479955849380e-10
3.365310531053104910e+02	6.622683279164814820e-10	3.137208153360849713e-10
3.365658565856585369e+02	6.622201293377229860e-10	3.135353428424167591e-10
3.366006600660065828e+02	6.621719130654152640e-10	3.133503398307080509e-10
3.366354635463546288e+02	6.621236790944363101e-10	3.131658156170860271e-10
3.366702670267026178e+02	6.620754274196638085e-10	3.129817795176785923e-10
3.367050705070506638e+02	6.620271580359756501e-10	3.127982408486127203e-10
3.367398739873987097e+02	6.619788709382487950e-10	3.126152089260162121e-10
3.367746774677467556e+02	6.619305661213619613e-10	3.124326930660163001e-10
3.368094809480948015e+02	6.618822435801921093e-10	3.122507025847405269e-10
3.368442844284427906e+02	6.618339033096173366e-10	3.120692467983167968e-10
3.368790879087908365e+02	6.617855453045150171e-10	3.118883350228720320e-10
3.369138913891388825e+02	6.617371695597629383e-10	3.117079765745338268e-10
3.369486948694869284e+02	6.616887760702391977e-10	3.115281807694297754e-10
3.369834983498349743e+02	6.616403648308208592e-10	3.113489569236871618e-10
3.370183018301829634e+02	6.615919358363862270e-10	3.111703143534340456e-10
3.370531053105310093e+02	6.615434890818125717e-10	3.109922623747971421e-10
3.370879087908790552e+02	6.614950245619778876e-10	3.108148103039041489e-10
3.371227122712271012e+02	6.614465422717596518e-10	3.106379674568827638e-10
3.371575157515751471e+02	6.613980422060356519e-10	3.104617431498603224e-10
3.371923192319231362e+02	6.613495243596835718e-10	3.102861466989645741e-10
3.372271227122711821e+02	6.613009887275811991e-10	3.101111874203224411e-10
3.372619261926192280e+02	6.612524353046060111e-10	3.099368746300617243e-10
3.372967296729672739e+02	6.612038640856360019e-10	3.097632176443099146e-10
3.373315331533153199e+02	6.611552750655487522e-10	3.095902257791943995e-10
3.373663366336633089e+02	6.611066682392221529e-10	3.094179083508429799e-10
3.374011401140113549e+02	6.610580436015332676e-10	3.092462746753825264e-10
3.374359435943594008e+02	6.610094011473607111e-10	3.090753340689408917e-10
3.374707470747074467e+02	6.609607408715813400e-10	3.089050958476454632e-10
3.375055505550554926e+02	6.609120627690734590e-10	3.087355693276238869e-10
3.375403540354034817e+02	6.608633668347143385e-10	3.085667638250036019e-10
3.375751575157515276e+02	6.608146530633819726e-10	3.083986886559118405e-10
3.376099609960995735e+02	6.607659214499539421e-10	3.082313531364761454e-10
3.376447644764476195e+02	6.607171719893081379e-10	3.080647665828242140e-10
3.376795679567956654e+02	6.606684046763218304e-10	3.078989383110832271e-10
3.377143714371436545e+02	6.606196195058732206e-10	3.077338776373810892e-10
3.377491749174917004e+02	6.605708164728396823e-10	3.075695938778447740e-10
3.377839783978397463e+02	6.605219955720991066e-10	3.074060963486019275e-10
3.378187818781877922e+02	6.604731567985289706e-10	3.072433943657801956e-10
3.378535853585358382e+02	6.604243001470071651e-10	3.070814972455068108e-10
3.378883888388838841e+02	6.603754256124113742e-10	3.069204143039095222e-10
3.379231923192318732e+02	6.603265331896192821e-10	3.067601548571158725e-10
3.379579957995799191e+02	6.602776228735086760e-10	3.066007282212527839e-10
3.379927992799279650e+02	6.602286946589569300e-10	3.064421437124481090e-10
3.380276027602760109e+02	6.601797485408421416e-10	3.062844106468292869e-10
3.380624062406240569e+02	6.601307845140416847e-10	3.061275383405238603e-10
3.380972097209720459e+02	6.600818025734334502e-10	3.059715361096593717e-10
3.381320132013200919e+02	6.600328027138950187e-10	3.058164132703629500e-10
3.381668166816681378e+02	6.599837849303044879e-10	3.056621791387623963e-10
3.382016201620161837e+02	6.599347492175391282e-10	3.055088430309850463e-10
3.382364236423642296e+02	6.598856955704767271e-10	3.053564142631583391e-10
3.382712271227122187e+02	6.598366239839948652e-10	3.052049021514100241e-10
3.383060306030602646e+02	6.597875344529716403e-10	3.050543160118671785e-10
3.383408340834083106e+02	6.597384269722845295e-10	3.049046651606573966e-10
3.383756375637563565e+02	6.596893015368110101e-10	3.047559589139083760e-10
3.384104410441044024e+02	6.596401581414291798e-10	3.046082065877472457e-10
3.384452445244523915e+02	6.595909967810164124e-10	3.044614171721402001e-10
3.384800480048004374e+02	6.595418174504508056e-10	3.043155908390274313e-10
3.385148514851484833e+02	6.594926201446095264e-10	3.041707181424220021e-10
3.385496549654965293e+02	6.594434048583706725e-10	3.040267891498163259e-10
3.385844584458445752e+02	6.593941715866117212e-10	3.038837939287026093e-10
3.386192619261925643e+02	6.593449203242108735e-10	3.037417225465733690e-10
3.386540654065406102e+02	6.592956510660450897e-10	3.036005650709203463e-10
3.386888688868886561e+02	6.592463638069924673e-10	3.034603115692361097e-10
3.387236723672367020e+02	6.591970585419307940e-10	3.033209521090129175e-10
3.387584758475847480e+02	6.591477352657375468e-10	3.031824767577430278e-10
3.387932793279327370e+02	6.590983939732906168e-10	3.030448755829188542e-10
3.388280828082807830e+02	6.590490346594674811e-10	3.029081386520323963e-10
3.388628862886288289e+02	6.589996573191460307e-10	3.027722560325760159e-10
3.388976897689768748e+02	6.589502619472039494e-10	3.026372177920420745e-10
3.389324932493249207e+02	6.589008485385188181e-10	3.025030139979227788e-10
3.389672967296729098e+02	6.588514170879686310e-10	3.023696347177105938e-10
3.390021002100209557e+02	6.588019675904306585e-10	3.022370700188974160e-10
3.390369036903690017e+02	6.587525000407829983e-10	3.021053099689757103e-10
3.390717071707170476e+02	6.587030144339030242e-10	3.019743446354376834e-10
3.391065106510650935e+02	6.586535107646685237e-10	3.018441640857757485e-10
3.391413141314130826e+02	6.586039890279574911e-10	3.017147583874822158e-10
3.391761176117611285e+02	6.585544492186471967e-10	3.015861176080490849e-10
3.392109210921091744e+02	6.585048913316159452e-10	3.014582318149687692e-10
3.392457245724572203e+02	6.584553153617404898e-10	3.013310910757335787e-10
3.392805280528052663e+02	6.584057213038995488e-10	3.012046854578356166e-10
3.393153315331532554e+02	6.583561091529699789e-10	3.010790050287676064e-10
3.393501350135013013e+02	6.583064789038301879e-10	3.009540398560212894e-10
3.393849384938493472e+02	6.582568305513574464e-10	3.008297800070891307e-10
3.394197419741973931e+02	6.582071640904295419e-10	3.007062155494633885e-10
3.394545454545454390e+02	6.581574795159240548e-10	3.005833365506363728e-10
3.394893489348934850e+02	6.581077768227189796e-10	3.004611330781002902e-10
3.395241524152414740e+02	6.580580560056921037e-10	3.003395951993477091e-10
3.395589558955895200e+02	6.580083170597205941e-10	3.002187129818704742e-10
3.395937593759375659e+02	6.579585599796825485e-10	3.000984764931609990e-10
3.396285628562856118e+02	6.579087847604554441e-10	2.999788758007115415e-10
3.396633663366336577e+02	6.578589913969173786e-10	2.998599009720145670e-10
3.396981698169816468e+02	6.578091798839456225e-10	2.997415420745621786e-10
3.397329732973296927e+02	6.577593502164179632e-10	2.996237891758465312e-10
3.397677767776777387e+02	6.577095023892122916e-10	2.995066323433601415e-10
3.398025802580257846e+02	6.576596363972060849e-10	2.993900616445951127e-10
3.398373837383738305e+02	6.576097522352773373e-10	2.992740671470437030e-10
3.398721872187218196e+02	6.575598498983036296e-10	2.991586389181984810e-10
3.399069906990698655e+02	6.575099293811624390e-10	2.990437670255513430e-10
3.399417941794179114e+02	6.574599906787316563e-10	2.989294415365945990e-10
3.399765976597659574e+02	6.574100337858887589e-10	2.988156525188206623e-10
3.400114011401140033e+02	6.573600586975119477e-10	2.987023900397217396e-10
3.400462046204619924e+02	6.573100654084784932e-10	2.985896441667903475e-10
3.400810081008100383e+02	6.572600539136663897e-10	2.984774049675183308e-10
3.401158115811580842e+02	6.572100242079530111e-10	2.983656625093981545e-10
3.401506150615061301e+02	6.571599762862163515e-10	2.982544068599220252e-10
3.401854185418541761e+02	6.571099101433338882e-10	2.981436280865823562e-10
3.402202220222021651e+02	6.570598257741837190e-10	2.980333162568716127e-10
3.402550255025502111e+02	6.570097231736428040e-10	2.979234614382814325e-10
3.402898289828982570e+02	6.569596023365895512e-10	2.978140536983045909e-10
3.403246324632463029e+02	6.569094632579013343e-10	2.977050831044331393e-10
3.403594359435943488e+02	6.568593059324559408e-10	2.975965397241594394e-10
3.403942394239423379e+02	6.568091303551311582e-10	2.974884136249759563e-10
3.404290429042903838e+02	6.567589365208044637e-10	2.973806948743745347e-10
3.404638463846384298e+02	6.567087244243538517e-10	2.972733735398476395e-10
3.404986498649864757e+02	6.566584940606566959e-10	2.971664396888875292e-10
3.405334533453345216e+02	6.566082454245908872e-10	2.970598833889866687e-10
3.405682568256825107e+02	6.565579785110340062e-10	2.969536947076372646e-10
3.406030603060305566e+02	6.565076933148639439e-10	2.968478637123311617e-10
3.406378637863786025e+02	6.564573898309584877e-10	2.967423804705610834e-10
3.406726672667266484e+02	6.564070680541948046e-10	2.966372350498192363e-10
3.407074707470746944e+02	6.563567279794510956e-10	2.965324175175977236e-10
3.407422742274226835e+02	6.563063696016051484e-10	2.964279179413891138e-10
3.407770777077707294e+02	6.562559929155341298e-10	2.963237263886853550e-10
3.408118811881187753e+02	6.562055979161161376e-10	2.962198329269788087e-10
3.408466846684668212e+02	6.561551845982287524e-10	2.961162276237618368e-10
3.408814881488148671e+02	6.561047529567497616e-10	2.960129005465265423e-10
3.409162916291628562e+02	6.560543029865569528e-10	2.959098417627655454e-10
3.409510951095109021e+02	6.560038346825275964e-10	2.958070413399706391e-10
3.409858985898589481e+02	6.559533480395397900e-10	2.957044893456344953e-10
3.410207020702069940e+02	6.559028430524710110e-10	2.956021758472490620e-10
3.410555055505550399e+02	6.558523197161994602e-10	2.955000909123068559e-10
3.410903090309030858e+02	6.558017780256019947e-10	2.953982246083000838e-10
3.411251125112510749e+02	6.557512179755570222e-10	2.952965670027210555e-10
3.411599159915991208e+02	6.557006395609421235e-10	2.951951081630619259e-10
3.411947194719471668e+02	6.556500427766346723e-10	2.950938381568149016e-10
3.412295229522952127e+02	6.555994276175125596e-10	2.949927470514723959e-10
3.412643264326432586e+02	6.555487940784535728e-10	2.948918249145267188e-10
3.412991299129912477e+02	6.554981421543353959e-10	2.947910618134701803e-10
3.413339333933392936e+02	6.554474718400355062e-10	2.946904478157947285e-10
3.413687368736873395e+02	6.553967831304317946e-10	2.945899729889929318e-10
3.414035403540353855e+02	6.553460760204022553e-10	2.944896274005569967e-10
3.414383438343834314e+02	6.552953505048240553e-10	2.943894011179791817e-10
3.414731473147314205e+02	6.552446065785752924e-10	2.942892842087517966e-10
3.415079507950794664e+02	6.551938442365333404e-10	2.941892667403669445e-10
3.415427542754275123e+02	6.551430634735759867e-10	2.940893387803170907e-10
3.415775577557755582e+02	6.550922642845811222e-10	2.939894903960943898e-10
3.416123612361236042e+02	6.550414466644262242e-10	2.938897116551911003e-10
3.416471647164715932e+02	6.549906106079893903e-10	2.937899926250997906e-10
3.416819681968196392e+02	6.549397561101478909e-10	2.936903233733122536e-10
3.417167716771676851e+02	6.548888831657795136e-10	2.935906939673210061e-10
3.417515751575157310e+02	6.548379917697618389e-10	2.934910944746183581e-10
3.417863786378637769e+02	6.547870819169729646e-10	2.933915149626965162e-10
3.418211821182117660e+02	6.547361536022904713e-10	2.932919454990477386e-10
